Year,Week,DateId,Team,Opp,Position,Player,PassAtt,PassCom,PassYds,PassTD,PassINT,Pass300,RushAtt,RushYds,RushTD,Rush100,RecTarg,RecCatches,RecYds,RecTD,Rec100,FumL,OffFumTD,TwoPT,RetYds,RetTD,FGMade0_19,FGMade20_29,FGMade30_39,FGMade40_49,FGMade50,PATMade,DefYardsTotal,DefPointsTotal,DefSk,DefTFL,DefINT,DefFF,DefFR,DefTD,DefSft,DefBlk,DefReturnTD,FantasyPointsDraftKings,FantasyPointsFanDuel
2024,7,20241020,ATL,vs SEA,RB,Bijan Robinson,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000,60.00000,0.63000,0.14000,,3.10000,24.00000,0.15000,0.00000,0.12000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,16.48,14.81
2024,7,20241020,ATL,vs SEA,RB,Carlos Washington,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,RB,Jase McClellan,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,RB,Robert Burns,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,RB,Tyler Allgeier,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.50000,48.00000,0.43000,0.05000,,0.90000,7.00000,0.04000,0.00000,0.08000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,9.29,8.76
2024,7,20241020,ATL,vs SEA,TE,Armani Rogers,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,TE,Charlie Woerner,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.20000,2.00000,0.02000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.52,0.42
2024,7,20241020,ATL,vs SEA,TE,Kyle Pitts,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,3.70000,43.00000,0.34000,0.04000,0.04000,,0.02000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,10.16,8.27
2024,7,20241020,ATL,vs SEA,TE,Ross Dwelley,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,WR,Casey Washington,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,WR,Chris Blair,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,WR,Darnell Mooney,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10000,0.60000,0.00000,0.00000,,4.40000,59.00000,0.44000,0.16000,0.04000,,0.02000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,13.48,11.24
2024,7,20241020,ATL,vs SEA,WR,Drake London,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,6.10000,70.00000,0.58000,0.26000,0.06000,,0.03000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,17.36,14.25
2024,7,20241020,ATL,vs SEA,WR,Dylan Drummond,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,WR,Jesse Matthews,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,ATL,vs SEA,WR,KhaDarel Hodge,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.30000,4.00000,0.03000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.88,0.73
2024,7,20241020,ATL,vs SEA,WR,Ray-Ray McCloud,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,1.80000,0.01000,0.00000,,4.10000,45.00000,0.26000,0.05000,0.04000,,0.01000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,10.53,8.44
2024,7,20241020,ATL,vs SEA,WR,Rondale Moore,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241021,BAL,@ TB,D,Baltimore Defense,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,22.50000,2.40000,0.0,0.70000,1.30000,0.57000,0.19000,0.04000,0.00000,0.00000,6.16,6.16
2024,7,20241021,BAL,@ TB,FB,Patrick Ricard,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10000,0.00000,0.00000,0.00000,,0.30000,3.00000,0.01000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.66,0.51
2024,7,20241021,BAL,@ TB,QB,Devin Leary,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241021,BAL,@ TB,QB,Josh Johnson,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241021,BAL,@ TB,QB,Lamar Jackson,29.50000,20.00000,221.00000,1.56000,0.56000,0.12000,9.40000,55.00000,0.35000,0.12000,,0.00000,0.00000,0.00000,0.00000,0.25000,,0.10000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,22.79,22.54
2024,7,20241021,BAL,@ TB,RB,Chris Collier,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
